age,education,sex,race,race_input,img,Q1,Q2,Q3,Q4.a,Q4.b,d_quality,Q1_int,Q3_int,attribute,Demographic,src_clip_similarity,tgt_clip_similarity,clip_direction,clip_image,l1loss,l2loss,dino_image_similarity,clip_edit_image_similarity
25 - 34,Graduate degree,Other,Prefer Not to say,,old/asian_woman/1,Not Sure,5,Not sure,5,4,1,2,2,old,Female,0.2255859375,0.231689453125,-0.047027587890625,0.814453125,0.042471714317798615,0.007134712301194668,0.9630701541900635,0.17138671875
18 - 24,4 year degree,Female,White or Caucasian,,sunglasses/white_woman/11,Yes,5,No,4,4,0,3,1,sunglasses,Female,0.1668701171875,0.2203369140625,0.2335205078125,0.8642578125,0.04677833616733551,0.01334877498447895,0.9313035011291504,0.16796875
25 - 34,Graduate degree,Male,White or Caucasian,,smile/asian_man/3,Yes,4,No,5,5,0,3,1,smile,Male,0.2398681640625,0.25732421875,0.0283660888671875,0.93212890625,0.026429692283272743,0.0028877242002636194,0.961031436920166,0.1790771484375
45 - 54,Some college,Male,White or Caucasian,,facial_hair/black_man/4,Yes,1,No,4,4,0,3,1,facial_hair,Male,0.22607421875,0.2158203125,0.01103973388671875,0.97314453125,0.02322203293442726,0.0033547680359333754,0.9400635957717896,0.1644287109375
25 - 34,2 year degree,Female,Hispanic or Latino,,facial_hair/indian_woman/7,Yes,2,No,5,5,0,3,1,facial_hair,Female,0.23583984375,0.2484130859375,0.06585693359375,0.98876953125,0.034699540585279465,0.005802049767225981,0.9922995567321777,0.10693359375
25 - 34,Graduate degree,Male,Black or African American,,smile/indian_man/14,Yes,4,Yes,4,4,0,3,3,smile,Male,0.224609375,0.2342529296875,0.274169921875,0.98828125,0.03668894246220589,0.00665115425363183,0.9746677279472351,0.142822265625
18 - 24,Some college,Male,White or Caucasian,,facial_hair/white_woman/1,Yes,4,Yes,5,4,1,3,3,facial_hair,Female,0.2330322265625,0.223388671875,0.0731201171875,0.97265625,0.03418848291039467,0.003630198771134019,0.9870355725288391,0.1358642578125
18 - 24,4 year degree,Male,White or Caucasian,,young/asian_woman/11,Yes,5,No,5,5,0,3,1,young,Female,0.2255859375,0.1966552734375,-0.027740478515625,0.81396484375,0.03433719649910927,0.006783982273191214,0.7479222416877747,0.20556640625
18 - 24,Some college,Female,Other,South African Coloured,facial_hair/white_man/10,Yes,2,No,5,5,0,3,1,facial_hair,Male,0.1851806640625,0.198486328125,0.204345703125,0.99609375,0.02494586445391178,0.001727737719193101,0.9955093264579773,0.19482421875
25 - 34,High school graduate,Male,White or Caucasian,,facial_hair/black_woman/6,Yes,1,No,4,3,1,3,1,facial_hair,Female,0.227783203125,0.256591796875,0.255126953125,0.970703125,0.02491992898285389,0.002229916164651513,0.9873713850975037,0.15576171875
18 - 24,4 year degree,Female,Hispanic or Latino,,young/white_woman/3,Yes,1,No,4,4,0,3,1,young,Female,0.2060546875,0.19970703125,0.033538818359375,0.99267578125,0.03465237095952034,0.00353146530687809,0.9831125736236572,0.1856689453125
18 - 24,Graduate degree,Female,Hispanic or Latino,,facial_hair/white_man/7,Yes,1,No,5,5,0,3,1,facial_hair,Male,0.2115478515625,0.2113037109375,0.08160400390625,0.99365234375,0.0186899583786726,0.0020458612125366926,0.9920077323913574,0.1871337890625
35 - 44,Graduate degree,Male,White or Caucasian,,old/black_man/3,Yes,5,Yes,4,4,0,3,3,old,Male,0.1904296875,0.177490234375,-0.0293121337890625,0.95458984375,0.06022908538579941,0.017644384875893593,0.9285933375358582,0.1500244140625
35 - 44,Graduate degree,Male,White or Caucasian,,sunglasses/black_man/5,Yes,1,Yes,4,4,0,3,3,sunglasses,Male,0.208740234375,0.2152099609375,0.10467529296875,0.94775390625,0.04745939373970032,0.009425132535398006,0.8795182704925537,0.1539306640625
25 - 34,High school graduate,Male,Black or African American,,young/indian_man/1,Yes,1,No,5,5,0,3,1,young,Male,0.244384765625,0.2041015625,-0.006076812744140625,0.98388671875,0.03287763148546219,0.005626341328024864,0.972064197063446,0.164306640625
35 - 44,2 year degree,Female,White or Caucasian,,young/indian_man/5,Yes,5,No,4,4,0,3,1,young,Male,0.223388671875,0.2208251953125,-0.01396942138671875,0.9755859375,0.05183439329266548,0.013995268382132053,0.9770007133483887,0.1251220703125
18 - 24,High school graduate,Male,Black or African American,,old/black_woman/8,Yes,4,No,5,5,0,3,1,old,Female,0.2197265625,0.189453125,-0.034332275390625,0.9462890625,0.030541809275746346,0.003154106205329299,0.9771072864532471,0.1302490234375
25 - 34,Graduate degree,Male,South Asian,,facial_hair/asian_man/2,Yes,1,No,5,5,0,3,1,facial_hair,Male,0.2236328125,0.2000732421875,0.0158538818359375,0.982421875,0.02292032353579998,0.004009593278169632,0.9843318462371826,0.1298828125
25 - 34,Graduate degree,Female,White or Caucasian,,old/black_woman/0,Yes,5,No,2,1,1,3,1,old,Female,0.2298583984375,0.20703125,-0.038055419921875,0.91455078125,0.026173356920480728,0.004056021571159363,0.9796252250671387,0.1192626953125
35 - 44,4 year degree,Female,Black or African American,,sunglasses/indian_man/8,Yes,5,Yes,4,4,0,3,3,sunglasses,Male,0.1846923828125,0.2247314453125,0.035430908203125,0.955078125,0.030665619298815727,0.005312945228070021,0.9333105087280273,0.1390380859375
45 - 54,2 year degree,Female,White or Caucasian,,young/indian_woman/6,Yes,5,Yes,5,5,0,3,3,young,Female,0.268798828125,0.2430419921875,0.00910186767578125,0.91015625,0.041117601096630096,0.006643492262810469,0.9839023947715759,0.160400390625
25 - 34,Graduate degree,Female,White or Caucasian,,facial_hair/black_woman/5,Yes,1,Not sure,5,5,0,3,2,facial_hair,Female,0.2364501953125,0.2327880859375,0.025726318359375,0.9892578125,0.023691430687904358,0.0016861567273736,0.9946473240852356,0.12213134765625
25 - 34,4 year degree,Female,Black or African American,,young/asian_man/4,Yes,1,No,4,3,1,3,1,young,Male,0.2244873046875,0.2142333984375,0.032928466796875,0.96533203125,0.03398297354578972,0.003170290030539036,0.9829986095428467,0.1478271484375
35 - 44,4 year degree,Male,White or Caucasian,,facial_hair/indian_woman/13,Yes,1,No,4,4,0,3,1,facial_hair,Female,0.233642578125,0.236572265625,0.0298614501953125,0.98388671875,0.021444549784064293,0.002936467994004488,0.9655969142913818,0.09014892578125
25 - 34,High school graduate,Male,White or Caucasian,,old/indian_man/1,Yes,2,No,4,4,0,3,1,old,Male,0.244384765625,0.2105712890625,-0.004688262939453125,0.95166015625,0.04013008624315262,0.007989753037691116,0.9675810933113098,0.1328125
25 - 34,Graduate degree,Female,Black or African American,,facial_hair/asian_woman/0,Yes,1,Yes,3,5,-2,3,3,facial_hair,Female,0.2191162109375,0.1976318359375,0.07196044921875,0.9814453125,0.03398001194000244,0.0038499089423567057,0.9802694320678711,0.11505126953125
18 - 24,2 year degree,Female,Black or African American,,sunglasses/black_man/9,Yes,4,Yes,4,4,0,3,3,sunglasses,Male,0.224853515625,0.252197265625,-0.0008111000061035156,0.99072265625,0.0264012198895216,0.0034895702265203,0.9677225351333618,0.1630859375
18 - 24,Graduate degree,Female,Hispanic or Latino,,sunglasses/white_man/3,Not Sure,1,Yes,3,3,0,2,3,sunglasses,Male,0.1961669921875,0.1773681640625,0.03900146484375,0.97998046875,0.041050300002098083,0.00685389619320631,0.974238395690918,0.1317138671875
18 - 24,High school graduate,Male,White or Caucasian,,young/asian_man/4,Yes,2,No,4,4,0,3,1,young,Male,0.2244873046875,0.2142333984375,0.032928466796875,0.96533203125,0.03398297354578972,0.003170290030539036,0.9829986095428467,0.1478271484375
18 - 24,Some college,Male,White or Caucasian,,young/black_woman/0,Yes,2,No,4,4,0,3,1,young,Female,0.2298583984375,0.204345703125,0.00592803955078125,0.9677734375,0.028077542781829834,0.00504949688911438,0.9602067470550537,0.16015625
18 - 24,High school graduate,Female,White or Caucasian,,sunglasses/indian_man/0,Yes,3,No,4,2,2,3,1,sunglasses,Male,0.233154296875,0.2349853515625,0.1397705078125,0.8544921875,0.029689395800232887,0.004540817812085152,0.8266924023628235,0.1441650390625
25 - 34,Graduate degree,Female,White or Caucasian,,sunglasses/indian_man/0,Yes,5,Yes,3,3,0,3,3,sunglasses,Male,0.233154296875,0.2349853515625,0.1397705078125,0.8544921875,0.029689395800232887,0.004540817812085152,0.8266924023628235,0.1441650390625
18 - 24,2 year degree,Male,White or Caucasian,,young/black_woman/0,No,2,No,3,4,-1,1,1,young,Female,0.2298583984375,0.204345703125,0.00592803955078125,0.9677734375,0.028077542781829834,0.00504949688911438,0.9602067470550537,0.16015625
25 - 34,Some college,Female,Other,African ,young/black_woman/0,Yes,2,No,3,3,0,3,1,young,Female,0.2298583984375,0.204345703125,0.00592803955078125,0.9677734375,0.028077542781829834,0.00504949688911438,0.9602067470550537,0.16015625
18 - 24,Graduate degree,Male,White or Caucasian,,sunglasses/black_woman/11,Yes,3,Yes,4,4,0,3,3,sunglasses,Female,0.24267578125,0.2587890625,0.233154296875,0.9150390625,0.02938923053443432,0.0063261548057198524,0.88307785987854,0.1888427734375
45 - 54,Graduate degree,Male,Hispanic or Latino,,sunglasses/black_woman/11,Yes,4,Yes,3,3,0,3,3,sunglasses,Female,0.24267578125,0.2587890625,0.233154296875,0.9150390625,0.02938923053443432,0.0063261548057198524,0.88307785987854,0.1888427734375
18 - 24,High school graduate,Female,White or Caucasian,,smile/asian_woman/7,Yes,4,No,4,4,0,3,1,smile,Female,0.2127685546875,0.2449951171875,0.26171875,0.91748046875,0.03508282080292702,0.005970464088022709,0.8843774795532227,0.2005615234375
25 - 34,Graduate degree,Female,Hispanic or Latino,,young/asian_woman/13,Yes,5,Yes,5,5,0,3,3,young,Female,0.22900390625,0.177490234375,0.03289794921875,0.88623046875,0.04356871172785759,0.006675236392766237,0.9089491367340088,0.1715087890625
18 - 24,High school graduate,Male,Hispanic or Latino,,facial_hair/black_woman/5,Yes,1,No,3,3,0,3,1,facial_hair,Female,0.2364501953125,0.2327880859375,0.025726318359375,0.9892578125,0.023691430687904358,0.0016861567273736,0.9946473240852356,0.12213134765625
35 - 44,High school graduate,Male,White or Caucasian,,sunglasses/indian_man/0,Yes,5,No,5,5,0,3,1,sunglasses,Male,0.233154296875,0.2349853515625,0.1397705078125,0.8544921875,0.029689395800232887,0.004540817812085152,0.8266924023628235,0.1441650390625
18 - 24,Some college,Male,White or Caucasian,,smile/asian_woman/10,Yes,4,Yes,4,4,0,3,3,smile,Female,0.2408447265625,0.25732421875,0.0833740234375,0.935546875,0.03047873079776764,0.003435277845710516,0.9544467329978943,0.17822265625
18 - 24,2 year degree,Male,White or Caucasian,,smile/asian_woman/10,Yes,5,Yes,4,4,0,3,3,smile,Female,0.2408447265625,0.25732421875,0.0833740234375,0.935546875,0.03047873079776764,0.003435277845710516,0.9544467329978943,0.17822265625
18 - 24,2 year degree,Male,Hispanic or Latino,,facial_hair/black_woman/5,Yes,1,No,3,3,0,3,1,facial_hair,Female,0.2364501953125,0.2327880859375,0.025726318359375,0.9892578125,0.023691430687904358,0.0016861567273736,0.9946473240852356,0.12213134765625
25 - 34,4 year degree,Male,Black or African American,,young/asian_woman/13,Yes,5,No,5,5,0,3,1,young,Female,0.22900390625,0.177490234375,0.03289794921875,0.88623046875,0.04356871172785759,0.006675236392766237,0.9089491367340088,0.1715087890625
35 - 44,Graduate degree,Female,White or Caucasian,,smile/asian_woman/7,Yes,5,No,5,5,0,3,1,smile,Female,0.2127685546875,0.2449951171875,0.26171875,0.91748046875,0.03508282080292702,0.005970464088022709,0.8843774795532227,0.2005615234375
25 - 34,Graduate degree,Other,Black or African American,,sunglasses/white_woman/6,Yes,4,Yes,4,2,2,3,3,sunglasses,Female,0.1959228515625,0.231201171875,0.2259521484375,0.85009765625,0.04464366286993027,0.009792677126824856,0.9040689468383789,0.182861328125
25 - 34,4 year degree,Male,White or Caucasian,,sunglasses/white_woman/6,Yes,5,No,4,4,0,3,1,sunglasses,Female,0.1959228515625,0.231201171875,0.2259521484375,0.85009765625,0.04464366286993027,0.009792677126824856,0.9040689468383789,0.182861328125
25 - 34,Graduate degree,Female,Hispanic or Latino,,young/black_man/0,Yes,3,Yes,3,3,0,3,3,young,Male,0.14453125,0.14990234375,0.005153656005859375,0.9482421875,0.029970897361636162,0.006396399810910225,0.9740734696388245,0.1051025390625
25 - 34,Graduate degree,Female,Black or African American,,smile/asian_woman/10,Not Sure,5,Yes,2,2,0,2,3,smile,Female,0.2408447265625,0.25732421875,0.0833740234375,0.935546875,0.03047873079776764,0.003435277845710516,0.9544467329978943,0.17822265625
18 - 24,High school graduate,Female,Black or African American,,young/black_man/0,Yes,4,No,4,4,0,3,1,young,Male,0.14453125,0.14990234375,0.005153656005859375,0.9482421875,0.029970897361636162,0.006396399810910225,0.9740734696388245,0.1051025390625
55 - 64,Graduate degree,Female,White or Caucasian,,facial_hair/black_woman/5,Yes,1,Not sure,4,4,0,3,2,facial_hair,Female,0.2364501953125,0.2327880859375,0.025726318359375,0.9892578125,0.023691430687904358,0.0016861567273736,0.9946473240852356,0.12213134765625
18 - 24,4 year degree,Female,Black or African American,,sunglasses/white_woman/6,Yes,4,No,4,4,0,3,1,sunglasses,Female,0.1959228515625,0.231201171875,0.2259521484375,0.85009765625,0.04464366286993027,0.009792677126824856,0.9040689468383789,0.182861328125
25 - 34,2 year degree,Male,Prefer Not to say,,facial_hair/white_man/8,Yes,5,Yes,3,3,0,3,3,facial_hair,Male,0.1785888671875,0.1959228515625,0.1243896484375,0.962890625,0.039602071046829224,0.00439186068251729,0.9105846881866455,0.1944580078125
18 - 24,Some college,Male,White or Caucasian,,sunglasses/white_woman/8,Yes,5,Yes,4,4,0,3,3,sunglasses,Female,0.1976318359375,0.251708984375,0.2156982421875,0.90869140625,0.03995191305875778,0.007217981852591038,0.8600583076477051,0.182373046875
25 - 34,4 year degree,Male,White or Caucasian,,smile/asian_woman/3,Yes,4,No,4,4,0,3,1,smile,Female,0.2216796875,0.2529296875,0.0028667449951171875,0.9541015625,0.025713253766298294,0.004045940935611725,0.8913423418998718,0.19775390625
35 - 44,Some college,Male,White or Caucasian,,young/white_man/13,Yes,5,No,3,3,0,3,1,young,Male,0.21435546875,0.1944580078125,-0.0517578125,0.98486328125,0.034533459693193436,0.006710798479616642,0.9683383703231812,0.1572265625
35 - 44,Graduate degree,Female,Black or African American,,facial_hair/white_man/7,Yes,4,Not sure,4,4,0,3,2,facial_hair,Male,0.2115478515625,0.2113037109375,0.08160400390625,0.99365234375,0.0186899583786726,0.0020458612125366926,0.9920077323913574,0.1871337890625
45 - 54,4 year degree,Female,White or Caucasian,,facial_hair/black_woman/4,Yes,1,Yes,5,4,1,3,3,facial_hair,Female,0.220458984375,0.2154541015625,0.0251312255859375,0.93212890625,0.03703627735376358,0.004816336091607809,0.8099619746208191,0.1143798828125
25 - 34,Graduate degree,Female,Black or African American,,young/indian_woman/6,Yes,2,Yes,4,4,0,3,3,young,Female,0.268798828125,0.2430419921875,0.00910186767578125,0.91015625,0.041117601096630096,0.006643492262810469,0.9839023947715759,0.160400390625
25 - 34,Graduate degree,Female,White or Caucasian,,sunglasses/asian_woman/6,Yes,3,No,4,4,0,3,1,sunglasses,Female,0.2288818359375,0.28173828125,0.186767578125,0.88720703125,0.03741207718849182,0.008048560470342636,0.7954607605934143,0.1832275390625
25 - 34,Some college,Male,White or Caucasian,,facial_hair/asian_woman/9,Yes,4,Yes,5,5,0,3,3,facial_hair,Female,0.163818359375,0.2418212890625,0.246337890625,0.8486328125,0.03841320052742958,0.005698180757462978,0.9460400938987732,0.2222900390625
18 - 24,2 year degree,Female,Black or African American,,old/asian_man/6,Yes,4,No,4,4,0,3,1,old,Male,0.201416015625,0.2001953125,-0.005615234375,0.6875,0.04969533905386925,0.011342504061758518,0.7166303396224976,0.11761474609375
18 - 24,Graduate degree,Female,Black or African American,,old/asian_man/8,Yes,4,No,3,5,-2,3,1,old,Male,0.22509765625,0.2120361328125,-0.050018310546875,0.81689453125,0.05140446871519089,0.008034493774175644,0.864185094833374,0.16015625
18 - 24,4 year degree,Male,Hispanic or Latino,,sunglasses/white_woman/8,Yes,5,Yes,5,5,0,3,3,sunglasses,Female,0.1976318359375,0.251708984375,0.2156982421875,0.90869140625,0.03995191305875778,0.007217981852591038,0.8600583076477051,0.182373046875
25 - 34,4 year degree,Female,Black or African American,,old/white_woman/2,Yes,5,No,5,3,2,3,1,old,Female,0.2237548828125,0.17578125,-0.04913330078125,0.90771484375,0.04293577000498772,0.008298690430819988,0.9158530235290527,0.1544189453125
18 - 24,Some college,Female,Black or African American,,smile/black_woman/9,Yes,3,No,4,2,2,3,1,smile,Female,0.205078125,0.2239990234375,0.032135009765625,0.97802734375,0.02142690308392048,0.0019427718361839652,0.9836634993553162,0.1380615234375
45 - 54,Graduate degree,Female,East Asian,,old/black_woman/3,Yes,5,No,4,4,0,3,1,old,Female,0.224365234375,0.1865234375,-0.051361083984375,0.93798828125,0.031455591320991516,0.004754571244120598,0.9641793966293335,0.1368408203125
18 - 24,4 year degree,Male,Black or African American,,sunglasses/black_man/5,Yes,3,Yes,4,3,1,3,3,sunglasses,Male,0.208740234375,0.2152099609375,0.10467529296875,0.94775390625,0.04745939373970032,0.009425132535398006,0.8795182704925537,0.1539306640625
35 - 44,2 year degree,Female,Other,Coloured,young/asian_woman/8,No,5,Yes,3,4,-1,1,3,young,Female,0.228515625,0.1715087890625,0.05767822265625,0.8583984375,0.031256016343832016,0.007264465559273958,0.9134061932563782,0.1650390625
25 - 34,Graduate degree,Male,White or Caucasian,,young/indian_man/14,Yes,3,Yes,4,5,-1,3,3,young,Male,0.224609375,0.2158203125,0.0004267692565917969,0.943359375,0.0491524375975132,0.009580302983522415,0.9644090533256531,0.1507568359375
25 - 34,Graduate degree,Male,South Asian,,young/white_man/9,Yes,2,No,4,1,3,3,1,young,Male,0.1820068359375,0.1751708984375,0.0300140380859375,0.97802734375,0.03531746193766594,0.0035216971300542355,0.9301000237464905,0.144775390625
25 - 34,High school graduate,Male,White or Caucasian,,sunglasses/asian_woman/3,Yes,1,No,4,4,0,3,1,sunglasses,Female,0.2218017578125,0.242919921875,0.09234619140625,0.9404296875,0.026792453601956367,0.0042746164835989475,0.889522910118103,0.174072265625
25 - 34,Graduate degree,Male,White or Caucasian,,sunglasses/indian_man/11,Yes,4,No,4,4,0,3,1,sunglasses,Male,0.18115234375,0.261962890625,0.2275390625,0.908203125,0.029268361628055573,0.004176181275397539,0.8115774393081665,0.1771240234375
18 - 24,4 year degree,Male,White or Caucasian,,young/asian_man/10,Yes,1,No,5,5,0,3,1,young,Male,0.2088623046875,0.172119140625,-0.044525146484375,0.9716796875,0.027906782925128937,0.004293886944651604,0.7593817114830017,0.1756591796875
18 - 24,4 year degree,Female,White or Caucasian,,smile/indian_man/10,Yes,4,No,5,5,0,3,1,smile,Male,0.272216796875,0.26123046875,0.15771484375,0.9736328125,0.03264796733856201,0.004280043300241232,0.9534053206443787,0.1463623046875
25 - 34,2 year degree,Male,White or Caucasian,,facial_hair/asian_man/13,Yes,1,Yes,4,4,0,3,3,facial_hair,Male,0.207763671875,0.229736328125,0.2197265625,0.80322265625,0.0469849668443203,0.008854093961417675,0.758668839931488,0.1986083984375
